true_label,pred_label,n,is_diagonal
Forcefully,Smoothly,0,False
Forcefully,Softly,0,False
Forcefully,Soothingly,0,False
Forcefully,Steadily,1,False
Forcefully,Swiftly,0,False
Forcefully,Tensely,0,False
Forcefully,Tensly,0,False
Forcefully,Thoroughly,0,False
Forcefully,Unhurriedly,0,False
Forcefully,Urgently,0,False
Forcefully,quickly,0,False
Frantically,Absentmindedly,0,False
Frantically,Anxiously,0,False
Frantically,Attentively,0,False
Frantically,Briskly,0,False
Frantically,Calmly,0,False
Frantically,Carefully,0,False
Frantically,Casually,0,False
Frantically,Cautiously,0,False
Frantically,Confidently,0,False
Frantically,Contently,0,False
Frantically,Deliberately,0,False
Frantically,Diligently,0,False
Frantically,Eagerly,0,False
Frantically,Earnestly,0,False
Frantically,Evenly,0,False
Frantically,Firmly,0,False
Frantically,Forcefully,0,False
Frantically,Frantically,10,True
Frantically,Gently,0,False
Frantically,Gracefully,0,False
Frantically,Hasitly,0,False
Frantically,Hastily,0,False
Frantically,Hurriedly,0,False
Frantically,Impatiently,0,False
Frantically,Intently,0,False
Frantically,Joyfully,0,False
Frantically,Lazily,0,False
Frantically,Leisurely,0,False
Frantically,Lightly,0,False
Frantically,Methodically,0,False
Frantically,Meticulously,0,False
Frantically,Naturally,0,False
Frantically,Neatly,0,False
Frantically,Nervously,0,False
Frantically,Orderly,0,False
Frantically,Patiently,0,False
Frantically,Peacefully,0,False
Frantically,Precisely,0,False
Frantically,Quickly,0,False
Frantically,Quietly,0,False
Frantically,Rapidly,0,False
Frantically,Relaxedly,0,False
Frantically,Restlessly,0,False
Frantically,Seriously,0,False
Frantically,Slowly,0,False
Frantically,Smoothly,1,False
Frantically,Softly,0,False
Frantically,Soothingly,0,False
Frantically,Steadily,0,False
Frantically,Swiftly,0,False
Frantically,Tensely,0,False
Frantically,Tensly,0,False
Frantically,Thoroughly,0,False
Frantically,Unhurriedly,0,False
Frantically,Urgently,0,False
Frantically,quickly,0,False
Gently,Absentmindedly,0,False
Gently,Anxiously,0,False
Gently,Attentively,0,False
Gently,Briskly,0,False
Gently,Calmly,0,False
Gently,Carefully,0,False
Gently,Casually,0,False
Gently,Cautiously,0,False
Gently,Confidently,0,False
Gently,Contently,0,False
Gently,Deliberately,0,False
Gently,Diligently,0,False
Gently,Eagerly,0,False
Gently,Earnestly,0,False
Gently,Evenly,1,False
Gently,Firmly,0,False
Gently,Forcefully,0,False
Gently,Frantically,0,False
Gently,Gently,34,True
Gently,Gracefully,0,False
Gently,Hasitly,0,False
Gently,Hastily,0,False
Gently,Hurriedly,0,False
Gently,Impatiently,0,False
Gently,Intently,0,False
Gently,Joyfully,0,False
Gently,Lazily,0,False
Gently,Leisurely,0,False
Gently,Lightly,0,False
Gently,Methodically,0,False
Gently,Meticulously,0,False
Gently,Naturally,0,False
Gently,Neatly,0,False
Gently,Nervously,0,False
Gently,Orderly,0,False
Gently,Patiently,0,False
Gently,Peacefully,0,False
Gently,Precisely,0,False
Gently,Quickly,0,False
Gently,Quietly,0,False
Gently,Rapidly,0,False
Gently,Relaxedly,0,False
Gently,Restlessly,0,False
Gently,Seriously,0,False
Gently,Slowly,0,False
Gently,Smoothly,0,False
Gently,Softly,0,False
Gently,Soothingly,0,False
Gently,Steadily,0,False
Gently,Swiftly,0,False
Gently,Tensely,0,False
Gently,Tensly,0,False
Gently,Thoroughly,0,False
Gently,Unhurriedly,0,False
Gently,Urgently,0,False
Gently,quickly,0,False
Gracefully,Absentmindedly,0,False
Gracefully,Anxiously,0,False
Gracefully,Attentively,0,False
Gracefully,Briskly,0,False
Gracefully,Calmly,1,False
Gracefully,Carefully,0,False
Gracefully,Casually,0,False
Gracefully,Cautiously,0,False
Gracefully,Confidently,0,False
Gracefully,Contently,0,False
Gracefully,Deliberately,0,False
Gracefully,Diligently,0,False
Gracefully,Eagerly,0,False
Gracefully,Earnestly,0,False
Gracefully,Evenly,0,False
Gracefully,Firmly,0,False
Gracefully,Forcefully,0,False
Gracefully,Frantically,0,False
Gracefully,Gently,0,False
Gracefully,Gracefully,13,True
Gracefully,Hasitly,0,False
Gracefully,Hastily,0,False
Gracefully,Hurriedly,0,False
Gracefully,Impatiently,0,False
Gracefully,Intently,0,False
Gracefully,Joyfully,0,False
Gracefully,Lazily,0,False
Gracefully,Leisurely,0,False
Gracefully,Lightly,0,False
Gracefully,Methodically,0,False
Gracefully,Meticulously,0,False
Gracefully,Naturally,0,False
Gracefully,Neatly,0,False
Gracefully,Nervously,0,False
Gracefully,Orderly,0,False
Gracefully,Patiently,0,False
Gracefully,Peacefully,0,False
Gracefully,Precisely,0,False
Gracefully,Quickly,0,False
Gracefully,Quietly,0,False
Gracefully,Rapidly,0,False
Gracefully,Relaxedly,0,False
Gracefully,Restlessly,0,False
Gracefully,Seriously,0,False
Gracefully,Slowly,0,False
Gracefully,Smoothly,0,False
Gracefully,Softly,0,False
Gracefully,Soothingly,0,False
Gracefully,Steadily,0,False
Gracefully,Swiftly,0,False
Gracefully,Tensely,0,False
Gracefully,Tensly,0,False
Gracefully,Thoroughly,0,False
Gracefully,Unhurriedly,0,False
Gracefully,Urgently,0,False
Gracefully,quickly,0,False
Hasitly,Absentmindedly,0,False
Hasitly,Anxiously,0,False
Hasitly,Attentively,0,False
Hasitly,Briskly,0,False
Hasitly,Calmly,0,False
Hasitly,Carefully,0,False
Hasitly,Casually,0,False
Hasitly,Cautiously,0,False
Hasitly,Confidently,0,False
Hasitly,Contently,0,False
Hasitly,Deliberately,0,False
Hasitly,Diligently,0,False
Hasitly,Eagerly,0,False
Hasitly,Earnestly,0,False
Hasitly,Evenly,0,False
Hasitly,Firmly,0,False
Hasitly,Forcefully,0,False
Hasitly,Frantically,0,False
Hasitly,Gently,0,False
Hasitly,Gracefully,0,False
Hasitly,Hasitly,2,True
Hasitly,Hastily,0,False
Hasitly,Hurriedly,0,False
Hasitly,Impatiently,0,False
Hasitly,Intently,0,False
Hasitly,Joyfully,0,False
Hasitly,Lazily,0,False
Hasitly,Leisurely,0,False
Hasitly,Lightly,0,False
Hasitly,Methodically,0,False
Hasitly,Meticulously,0,False
Hasitly,Naturally,0,False
Hasitly,Neatly,0,False
Hasitly,Nervously,0,False
Hasitly,Orderly,0,False
Hasitly,Patiently,0,False
Hasitly,Peacefully,0,False
Hasitly,Precisely,0,False
Hasitly,Quickly,0,False
Hasitly,Quietly,0,False
Hasitly,Rapidly,0,False
Hasitly,Relaxedly,0,False
Hasitly,Restlessly,0,False
Hasitly,Seriously,0,False
Hasitly,Slowly,0,False
Hasitly,Smoothly,0,False
Hasitly,Softly,0,False
Hasitly,Soothingly,0,False
Hasitly,Steadily,0,False
Hasitly,Swiftly,0,False
Hasitly,Tensely,0,False
Hasitly,Tensly,0,False
Hasitly,Thoroughly,0,False
Hasitly,Unhurriedly,0,False
Hasitly,Urgently,0,False
Hasitly,quickly,0,False
Hastily,Absentmindedly,0,False
Hastily,Anxiously,0,False
Hastily,Attentively,0,False
Hastily,Briskly,0,False
Hastily,Calmly,0,False
Hastily,Carefully,0,False
Hastily,Casually,0,False
Hastily,Cautiously,0,False
Hastily,Confidently,0,False
Hastily,Contently,0,False
Hastily,Deliberately,0,False
Hastily,Diligently,0,False
Hastily,Eagerly,0,False
Hastily,Earnestly,0,False
Hastily,Evenly,0,False
Hastily,Firmly,0,False
Hastily,Forcefully,0,False
Hastily,Frantically,0,False
Hastily,Gently,0,False
Hastily,Gracefully,0,False
Hastily,Hasitly,0,False
Hastily,Hastily,35,True
Hastily,Hurriedly,0,False
Hastily,Impatiently,0,False
Hastily,Intently,0,False
Hastily,Joyfully,0,False
Hastily,Lazily,0,False
Hastily,Leisurely,0,False
Hastily,Lightly,0,False
Hastily,Methodically,0,False
Hastily,Meticulously,0,False
Hastily,Naturally,0,False
Hastily,Neatly,0,False
Hastily,Nervously,0,False
Hastily,Orderly,0,False
Hastily,Patiently,0,False
Hastily,Peacefully,0,False
Hastily,Precisely,0,False
Hastily,Quickly,0,False
Hastily,Quietly,0,False
Hastily,Rapidly,0,False
Hastily,Relaxedly,0,False
Hastily,Restlessly,0,False
Hastily,Seriously,0,False
Hastily,Slowly,0,False
Hastily,Smoothly,0,False
Hastily,Softly,0,False
Hastily,Soothingly,0,False
Hastily,Steadily,0,False
Hastily,Swiftly,0,False
Hastily,Tensely,0,False
Hastily,Tensly,0,False
Hastily,Thoroughly,0,False
Hastily,Unhurriedly,0,False
Hastily,Urgently,0,False
Hastily,quickly,0,False
Hurriedly,Absentmindedly,0,False
Hurriedly,Anxiously,0,False
Hurriedly,Attentively,0,False
Hurriedly,Briskly,0,False
Hurriedly,Calmly,0,False
Hurriedly,Carefully,0,False
Hurriedly,Casually,0,False
Hurriedly,Cautiously,0,False
Hurriedly,Confidently,1,False
Hurriedly,Contently,0,False
Hurriedly,Deliberately,0,False
Hurriedly,Diligently,0,False
Hurriedly,Eagerly,0,False
Hurriedly,Earnestly,0,False
Hurriedly,Evenly,0,False
Hurriedly,Firmly,0,False
Hurriedly,Forcefully,0,False
Hurriedly,Frantically,0,False
Hurriedly,Gently,0,False
Hurriedly,Gracefully,0,False
Hurriedly,Hasitly,0,False
Hurriedly,Hastily,0,False
Hurriedly,Hurriedly,47,True
Hurriedly,Impatiently,0,False
Hurriedly,Intently,0,False
Hurriedly,Joyfully,0,False
Hurriedly,Lazily,0,False
Hurriedly,Leisurely,1,False
Hurriedly,Lightly,0,False
Hurriedly,Methodically,0,False
Hurriedly,Meticulously,0,False
Hurriedly,Naturally,0,False
Hurriedly,Neatly,0,False
Hurriedly,Nervously,0,False
Hurriedly,Orderly,0,False
Hurriedly,Patiently,0,False
Hurriedly,Peacefully,0,False
Hurriedly,Precisely,0,False
Hurriedly,Quickly,0,False
Hurriedly,Quietly,0,False
Hurriedly,Rapidly,0,False
Hurriedly,Relaxedly,0,False
Hurriedly,Restlessly,0,False
Hurriedly,Seriously,0,False
Hurriedly,Slowly,1,False
Hurriedly,Smoothly,0,False
Hurriedly,Softly,0,False
Hurriedly,Soothingly,0,False
Hurriedly,Steadily,0,False
Hurriedly,Swiftly,1,False
Hurriedly,Tensely,0,False
Hurriedly,Tensly,0,False
Hurriedly,Thoroughly,0,False
Hurriedly,Unhurriedly,0,False
Hurriedly,Urgently,0,False
Hurriedly,quickly,1,False
Impatiently,Absentmindedly,0,False
Impatiently,Anxiously,0,False
Impatiently,Attentively,0,False
Impatiently,Briskly,0,False
Impatiently,Calmly,0,False
Impatiently,Carefully,0,False
Impatiently,Casually,0,False
Impatiently,Cautiously,0,False
Impatiently,Confidently,0,False
Impatiently,Contently,0,False
Impatiently,Deliberately,0,False
Impatiently,Diligently,0,False
Impatiently,Eagerly,0,False
Impatiently,Earnestly,0,False
Impatiently,Evenly,0,False
Impatiently,Firmly,0,False
Impatiently,Forcefully,0,False
Impatiently,Frantically,0,False
Impatiently,Gently,0,False
Impatiently,Gracefully,0,False
Impatiently,Hasitly,0,False
Impatiently,Hastily,0,False
Impatiently,Hurriedly,0,False
Impatiently,Impatiently,9,True
Impatiently,Intently,0,False
Impatiently,Joyfully,0,False
Impatiently,Lazily,0,False
Impatiently,Leisurely,0,False
Impatiently,Lightly,0,False
Impatiently,Methodically,0,False
Impatiently,Meticulously,0,False
Impatiently,Naturally,0,False
Impatiently,Neatly,0,False
Impatiently,Nervously,0,False
Impatiently,Orderly,0,False
Impatiently,Patiently,0,False
Impatiently,Peacefully,0,False
Impatiently,Precisely,0,False
Impatiently,Quickly,0,False
Impatiently,Quietly,0,False
Impatiently,Rapidly,0,False
Impatiently,Relaxedly,0,False
Impatiently,Restlessly,0,False
Impatiently,Seriously,0,False
Impatiently,Slowly,0,False
Impatiently,Smoothly,0,False
Impatiently,Softly,0,False
Impatiently,Soothingly,0,False
Impatiently,Steadily,0,False
Impatiently,Swiftly,0,False
Impatiently,Tensely,0,False
Impatiently,Tensly,0,False
Impatiently,Thoroughly,0,False
Impatiently,Unhurriedly,0,False
Impatiently,Urgently,0,False
Impatiently,quickly,0,False
Intently,Absentmindedly,0,False
Intently,Anxiously,0,False
Intently,Attentively,0,False
Intently,Briskly,0,False
Intently,Calmly,0,False
Intently,Carefully,0,False
Intently,Casually,0,False
Intently,Cautiously,0,False
Intently,Confidently,0,False
Intently,Contently,0,False
Intently,Deliberately,0,False
Intently,Diligently,0,False
Intently,Eagerly,0,False
Intently,Earnestly,0,False
Intently,Evenly,0,False
Intently,Firmly,0,False
Intently,Forcefully,0,False
Intently,Frantically,0,False
Intently,Gently,0,False
Intently,Gracefully,0,False
Intently,Hasitly,0,False
Intently,Hastily,0,False
Intently,Hurriedly,0,False
Intently,Impatiently,0,False
Intently,Intently,9,True
Intently,Joyfully,0,False
Intently,Lazily,0,False
Intently,Leisurely,0,False
Intently,Lightly,0,False
Intently,Methodically,0,False
Intently,Meticulously,0,False
Intently,Naturally,0,False
Intently,Neatly,0,False
Intently,Nervously,0,False
Intently,Orderly,0,False
Intently,Patiently,0,False
Intently,Peacefully,0,False
Intently,Precisely,0,False
Intently,Quickly,0,False
Intently,Quietly,0,False
Intently,Rapidly,0,False
Intently,Relaxedly,0,False
Intently,Restlessly,0,False
Intently,Seriously,0,False
Intently,Slowly,1,False
Intently,Smoothly,0,False
Intently,Softly,0,False
Intently,Soothingly,0,False
Intently,Steadily,0,False
Intently,Swiftly,0,False
Intently,Tensely,0,False
Intently,Tensly,0,False
Intently,Thoroughly,0,False
Intently,Unhurriedly,0,False
Intently,Urgently,0,False
Intently,quickly,0,False
Joyfully,Absentmindedly,0,False
Joyfully,Anxiously,0,False
Joyfully,Attentively,0,False
Joyfully,Briskly,0,False
Joyfully,Calmly,0,False
Joyfully,Carefully,0,False
Joyfully,Casually,0,False
Joyfully,Cautiously,0,False
Joyfully,Confidently,0,False
Joyfully,Contently,0,False
Joyfully,Deliberately,0,False
Joyfully,Diligently,0,False
Joyfully,Eagerly,0,False
Joyfully,Earnestly,0,False
Joyfully,Evenly,0,False
Joyfully,Firmly,0,False
Joyfully,Forcefully,0,False
Joyfully,Frantically,0,False
Joyfully,Gently,0,False
Joyfully,Gracefully,0,False
Joyfully,Hasitly,0,False
Joyfully,Hastily,0,False
Joyfully,Hurriedly,0,False
Joyfully,Impatiently,0,False
Joyfully,Intently,0,False
Joyfully,Joyfully,0,True
Joyfully,Lazily,0,False
Joyfully,Leisurely,0,False
Joyfully,Lightly,0,False
Joyfully,Methodically,0,False
Joyfully,Meticulously,0,False
Joyfully,Naturally,0,False
Joyfully,Neatly,0,False
Joyfully,Nervously,0,False
Joyfully,Orderly,0,False
Joyfully,Patiently,0,False
Joyfully,Peacefully,0,False
Joyfully,Precisely,0,False
Joyfully,Quickly,0,False
Joyfully,Quietly,1,False
Joyfully,Rapidly,0,False
Joyfully,Relaxedly,0,False
Joyfully,Restlessly,0,False
Joyfully,Seriously,0,False
Joyfully,Slowly,0,False
Joyfully,Smoothly,0,False
Joyfully,Softly,0,False
Joyfully,Soothingly,0,False
Joyfully,Steadily,0,False
Joyfully,Swiftly,0,False
Joyfully,Tensely,0,False
Joyfully,Tensly,0,False
Joyfully,Thoroughly,0,False
Joyfully,Unhurriedly,0,False
Joyfully,Urgently,0,False
Joyfully,quickly,0,False
Lazily,Absentmindedly,0,False
Lazily,Anxiously,0,False
Lazily,Attentively,0,False
Lazily,Briskly,0,False
Lazily,Calmly,0,False
Lazily,Carefully,0,False
Lazily,Casually,0,False
Lazily,Cautiously,0,False
Lazily,Confidently,0,False
Lazily,Contently,2,False
Lazily,Deliberately,0,False
Lazily,Diligently,0,False
Lazily,Eagerly,0,False
Lazily,Earnestly,0,False
Lazily,Evenly,0,False
Lazily,Firmly,0,False
Lazily,Forcefully,0,False
Lazily,Frantically,0,False
Lazily,Gently,0,False
Lazily,Gracefully,0,False
Lazily,Hasitly,0,False
Lazily,Hastily,0,False
Lazily,Hurriedly,0,False
Lazily,Impatiently,0,False
Lazily,Intently,0,False
Lazily,Joyfully,0,False
Lazily,Lazily,4,True
Lazily,Leisurely,0,False
Lazily,Lightly,0,False
Lazily,Methodically,0,False
Lazily,Meticulously,0,False
Lazily,Naturally,0,False
Lazily,Neatly,0,False
Lazily,Nervously,0,False
Lazily,Orderly,0,False
Lazily,Patiently,0,False
Lazily,Peacefully,0,False
Lazily,Precisely,0,False
Lazily,Quickly,0,False
Lazily,Quietly,0,False
Lazily,Rapidly,0,False
Lazily,Relaxedly,0,False
Lazily,Restlessly,0,False
Lazily,Seriously,0,False
Lazily,Slowly,0,False
Lazily,Smoothly,0,False
Lazily,Softly,0,False
Lazily,Soothingly,0,False
Lazily,Steadily,0,False
Lazily,Swiftly,0,False
Lazily,Tensely,0,False
Lazily,Tensly,0,False
Lazily,Thoroughly,0,False
Lazily,Unhurriedly,0,False
Lazily,Urgently,0,False
Lazily,quickly,0,False
Leisurely,Absentmindedly,0,False
Leisurely,Anxiously,1,False
Leisurely,Attentively,1,False
Leisurely,Briskly,0,False
Leisurely,Calmly,1,False
Leisurely,Carefully,0,False
Leisurely,Casually,0,False
Leisurely,Cautiously,0,False
Leisurely,Confidently,0,False
Leisurely,Contently,0,False
Leisurely,Deliberately,0,False
Leisurely,Diligently,0,False
Leisurely,Eagerly,0,False
Leisurely,Earnestly,0,False
Leisurely,Evenly,0,False
Leisurely,Firmly,0,False
Leisurely,Forcefully,0,False
Leisurely,Frantically,0,False
Leisurely,Gently,1,False
Leisurely,Gracefully,0,False
Leisurely,Hasitly,0,False
Leisurely,Hastily,0,False
Leisurely,Hurriedly,0,False
Leisurely,Impatiently,0,False
Leisurely,Intently,0,False
Leisurely,Joyfully,0,False
Leisurely,Lazily,0,False
Leisurely,Leisurely,48,True
Leisurely,Lightly,0,False
Leisurely,Methodically,0,False
Leisurely,Meticulously,0,False
Leisurely,Naturally,0,False
Leisurely,Neatly,0,False
Leisurely,Nervously,0,False
Leisurely,Orderly,0,False
Leisurely,Patiently,0,False
Leisurely,Peacefully,0,False
Leisurely,Precisely,0,False
Leisurely,Quickly,0,False
Leisurely,Quietly,0,False
Leisurely,Rapidly,0,False
Leisurely,Relaxedly,0,False
Leisurely,Restlessly,0,False
Leisurely,Seriously,0,False
Leisurely,Slowly,0,False
Leisurely,Smoothly,0,False
Leisurely,Softly,0,False
Leisurely,Soothingly,0,False
Leisurely,Steadily,1,False
Leisurely,Swiftly,0,False
Leisurely,Tensely,0,False
Leisurely,Tensly,0,False
Leisurely,Thoroughly,0,False
Leisurely,Unhurriedly,0,False
Leisurely,Urgently,0,False
Leisurely,quickly,0,False
Lightly,Absentmindedly,0,False
Lightly,Anxiously,0,False
Lightly,Attentively,0,False
Lightly,Briskly,0,False
Lightly,Calmly,0,False
Lightly,Carefully,0,False
Lightly,Casually,0,False
Lightly,Cautiously,0,False
Lightly,Confidently,0,False
Lightly,Contently,0,False
Lightly,Deliberately,0,False
Lightly,Diligently,0,False
Lightly,Eagerly,0,False
Lightly,Earnestly,0,False
Lightly,Evenly,0,False
Lightly,Firmly,0,False
Lightly,Forcefully,0,False
Lightly,Frantically,0,False
Lightly,Gently,0,False
Lightly,Gracefully,0,False
Lightly,Hasitly,0,False
Lightly,Hastily,0,False
Lightly,Hurriedly,0,False
Lightly,Impatiently,0,False
Lightly,Intently,0,False
Lightly,Joyfully,0,False
Lightly,Lazily,0,False
Lightly,Leisurely,0,False
Lightly,Lightly,1,True
Lightly,Methodically,0,False
Lightly,Meticulously,0,False
Lightly,Naturally,0,False
Lightly,Neatly,0,False
Lightly,Nervously,0,False
Lightly,Orderly,0,False
Lightly,Patiently,0,False
Lightly,Peacefully,0,False
Lightly,Precisely,0,False
Lightly,Quickly,0,False
Lightly,Quietly,0,False
Lightly,Rapidly,0,False
Lightly,Relaxedly,0,False
Lightly,Restlessly,0,False
Lightly,Seriously,0,False
Lightly,Slowly,0,False
Lightly,Smoothly,0,False
Lightly,Softly,0,False
Lightly,Soothingly,0,False
Lightly,Steadily,1,False
Lightly,Swiftly,0,False
Lightly,Tensely,0,False
Lightly,Tensly,0,False
Lightly,Thoroughly,0,False
Lightly,Unhurriedly,0,False
Lightly,Urgently,0,False
Lightly,quickly,0,False
Methodically,Absentmindedly,0,False
Methodically,Anxiously,0,False
Methodically,Attentively,0,False
Methodically,Briskly,0,False
Methodically,Calmly,0,False
Methodically,Carefully,0,False
Methodically,Casually,0,False
Methodically,Cautiously,0,False
Methodically,Confidently,0,False
Methodically,Contently,0,False
Methodically,Deliberately,0,False
Methodically,Diligently,0,False
Methodically,Eagerly,0,False
Methodically,Earnestly,0,False
Methodically,Evenly,0,False
Methodically,Firmly,0,False
Methodically,Forcefully,0,False
Methodically,Frantically,0,False
Methodically,Gently,0,False
Methodically,Gracefully,0,False
Methodically,Hasitly,0,False
Methodically,Hastily,0,False
Methodically,Hurriedly,0,False
Methodically,Impatiently,0,False
Methodically,Intently,0,False
Methodically,Joyfully,0,False
Methodically,Lazily,0,False
Methodically,Leisurely,0,False
Methodically,Lightly,0,False
Methodically,Methodically,3,True
Methodically,Meticulously,0,False
Methodically,Naturally,0,False
Methodically,Neatly,0,False
Methodically,Nervously,0,False
Methodically,Orderly,0,False
Methodically,Patiently,0,False
Methodically,Peacefully,0,False
Methodically,Precisely,0,False
Methodically,Quickly,0,False
Methodically,Quietly,0,False
Methodically,Rapidly,0,False
Methodically,Relaxedly,0,False
Methodically,Restlessly,0,False
Methodically,Seriously,0,False
Methodically,Slowly,0,False
Methodically,Smoothly,0,False
Methodically,Softly,0,False
Methodically,Soothingly,0,False
Methodically,Steadily,0,False
Methodically,Swiftly,0,False
Methodically,Tensely,0,False
Methodically,Tensly,0,False
Methodically,Thoroughly,0,False
Methodically,Unhurriedly,0,False
Methodically,Urgently,0,False
Methodically,quickly,0,False
Meticulously,Absentmindedly,0,False
Meticulously,Anxiously,0,False
Meticulously,Attentively,0,False
Meticulously,Briskly,0,False
Meticulously,Calmly,0,False
Meticulously,Carefully,2,False
Meticulously,Casually,0,False
Meticulously,Cautiously,0,False
Meticulously,Confidently,0,False
Meticulously,Contently,0,False
Meticulously,Deliberately,0,False
Meticulously,Diligently,0,False
Meticulously,Eagerly,0,False
Meticulously,Earnestly,0,False
Meticulously,Evenly,0,False
Meticulously,Firmly,0,False
Meticulously,Forcefully,0,False
Meticulously,Frantically,0,False
Meticulously,Gently,0,False
Meticulously,Gracefully,0,False
Meticulously,Hasitly,0,False
Meticulously,Hastily,0,False
Meticulously,Hurriedly,0,False
Meticulously,Impatiently,0,False
Meticulously,Intently,0,False
Meticulously,Joyfully,0,False
Meticulously,Lazily,0,False
Meticulously,Leisurely,0,False
Meticulously,Lightly,0,False
Meticulously,Methodically,0,False
Meticulously,Meticulously,14,True
Meticulously,Naturally,0,False
Meticulously,Neatly,0,False
Meticulously,Nervously,0,False
Meticulously,Orderly,0,False
Meticulously,Patiently,0,False
Meticulously,Peacefully,0,False
Meticulously,Precisely,0,False
Meticulously,Quickly,0,False
Meticulously,Quietly,0,False
Meticulously,Rapidly,0,False
Meticulously,Relaxedly,0,False
Meticulously,Restlessly,0,False
Meticulously,Seriously,0,False
Meticulously,Slowly,0,False
Meticulously,Smoothly,0,False
Meticulously,Softly,0,False
Meticulously,Soothingly,0,False
Meticulously,Steadily,0,False
Meticulously,Swiftly,0,False
Meticulously,Tensely,0,False
Meticulously,Tensly,0,False
Meticulously,Thoroughly,0,False
Meticulously,Unhurriedly,0,False
Meticulously,Urgently,0,False
Meticulously,quickly,0,False
Naturally,Absentmindedly,0,False
Naturally,Anxiously,0,False
Naturally,Attentively,0,False
Naturally,Briskly,0,False
Naturally,Calmly,0,False
Naturally,Carefully,0,False
Naturally,Casually,0,False
Naturally,Cautiously,0,False
Naturally,Confidently,0,False
Naturally,Contently,0,False
Naturally,Deliberately,0,False
Naturally,Diligently,0,False
Naturally,Eagerly,0,False
Naturally,Earnestly,0,False
Naturally,Evenly,0,False
Naturally,Firmly,0,False
Naturally,Forcefully,0,False
Naturally,Frantically,0,False
Naturally,Gently,0,False
Naturally,Gracefully,0,False
Naturally,Hasitly,0,False
Naturally,Hastily,0,False
Naturally,Hurriedly,0,False
Naturally,Impatiently,0,False
Naturally,Intently,0,False
Naturally,Joyfully,0,False
Naturally,Lazily,0,False
Naturally,Leisurely,0,False
Naturally,Lightly,0,False
Naturally,Methodically,0,False
Naturally,Meticulously,0,False
Naturally,Naturally,9,True
Naturally,Neatly,0,False
Naturally,Nervously,0,False
Naturally,Orderly,0,False
Naturally,Patiently,0,False
Naturally,Peacefully,0,False
Naturally,Precisely,0,False
Naturally,Quickly,0,False
Naturally,Quietly,0,False
Naturally,Rapidly,0,False
Naturally,Relaxedly,0,False
Naturally,Restlessly,0,False
Naturally,Seriously,0,False
Naturally,Slowly,0,False
Naturally,Smoothly,0,False
Naturally,Softly,0,False
Naturally,Soothingly,0,False
Naturally,Steadily,0,False
Naturally,Swiftly,0,False
Naturally,Tensely,0,False
Naturally,Tensly,0,False
Naturally,Thoroughly,0,False
Naturally,Unhurriedly,0,False
Naturally,Urgently,0,False
Naturally,quickly,0,False
Neatly,Absentmindedly,0,False
Neatly,Anxiously,0,False
Neatly,Attentively,0,False
Neatly,Briskly,0,False
Neatly,Calmly,0,False
Neatly,Carefully,0,False
Neatly,Casually,0,False
Neatly,Cautiously,0,False
Neatly,Confidently,0,False
Neatly,Contently,0,False
Neatly,Deliberately,0,False
Neatly,Diligently,0,False
Neatly,Eagerly,0,False
Neatly,Earnestly,0,False
Neatly,Evenly,0,False
Neatly,Firmly,0,False
Neatly,Forcefully,0,False
Neatly,Frantically,0,False
Neatly,Gently,0,False
Neatly,Gracefully,0,False
Neatly,Hasitly,0,False
Neatly,Hastily,0,False
Neatly,Hurriedly,0,False
Neatly,Impatiently,0,False
Neatly,Intently,0,False
Neatly,Joyfully,0,False
Neatly,Lazily,0,False
Neatly,Leisurely,0,False
Neatly,Lightly,0,False
Neatly,Methodically,0,False
Neatly,Meticulously,0,False
Neatly,Naturally,0,False
Neatly,Neatly,9,True
Neatly,Nervously,0,False
Neatly,Orderly,0,False
Neatly,Patiently,0,False
Neatly,Peacefully,0,False
Neatly,Precisely,0,False
Neatly,Quickly,0,False
Neatly,Quietly,0,False
Neatly,Rapidly,0,False
Neatly,Relaxedly,0,False
Neatly,Restlessly,0,False
Neatly,Seriously,0,False
Neatly,Slowly,0,False
Neatly,Smoothly,0,False
Neatly,Softly,0,False
Neatly,Soothingly,0,False
Neatly,Steadily,0,False
Neatly,Swiftly,0,False
Neatly,Tensely,0,False
Neatly,Tensly,0,False
Neatly,Thoroughly,0,False
Neatly,Unhurriedly,0,False
Neatly,Urgently,0,False
Neatly,quickly,0,False
Nervously,Absentmindedly,0,False
Nervously,Anxiously,0,False
Nervously,Attentively,0,False
Nervously,Briskly,0,False
Nervously,Calmly,0,False
Nervously,Carefully,0,False
Nervously,Casually,0,False
Nervously,Cautiously,0,False
Nervously,Confidently,0,False
Nervously,Contently,0,False
Nervously,Deliberately,0,False
Nervously,Diligently,0,False
Nervously,Eagerly,0,False
Nervously,Earnestly,0,False
Nervously,Evenly,0,False
Nervously,Firmly,0,False
Nervously,Forcefully,0,False
Nervously,Frantically,0,False
Nervously,Gently,0,False
Nervously,Gracefully,0,False
Nervously,Hasitly,0,False
Nervously,Hastily,0,False
Nervously,Hurriedly,0,False
Nervously,Impatiently,0,False
Nervously,Intently,0,False
Nervously,Joyfully,0,False
Nervously,Lazily,0,False
Nervously,Leisurely,0,False
Nervously,Lightly,0,False
Nervously,Methodically,0,False
Nervously,Meticulously,0,False
Nervously,Naturally,0,False
Nervously,Neatly,0,False
Nervously,Nervously,12,True
Nervously,Orderly,0,False
Nervously,Patiently,0,False
Nervously,Peacefully,0,False
Nervously,Precisely,0,False
