qa_id,fold,path,session_id,cc,block_size,action_pool,n_actions,any_locomotion,true_label,pred_label,group,pred_group,correct_bool,duration_s,raw_duration_s,raw_speed_mean,raw_speed_p90,raw_speed_cv,raw_acc_mean,raw_jerk_mean,raw_wrist_speed_mean,raw_ankle_speed_mean,raw_wrist_ankle_ratio,raw_hip_speed_mean,raw_hip_path,raw_hip_efficiency,raw_pose_amplitude,raw_low_motion_frac,raw_longest_low_motion_s,raw_cad_hz,raw_cad_peak_frac,rank__duration_s,rank__sk_v_mean,rank__sk_v_p90,rank__sk_vmax_mean,rank__sk_a_mean,rank__sk_jerk_mean,rank__sk_vwrist_mean,rank__sk_vankle_mean,rank__sk_hip_path,rank__sk_cad_hz,rank__sk_cad_pow,rank__sk_spec_cent,rank__sk_v_iqr,rank__imu_acc_std,rank__imu_dacc_mean,rank__imu_acc_energy,rank__imu_gyr_mean,rank__imu_gyr_energy,rank__rad_v_mean,rank__rad_v_p90,rank__dino_v_mean,rank__dino_v_p90,rank__dino_acc_mean,rank__dino_cos_mean,rank__dino_v_iqr,rank__dino_path,rank__dino_straight,rank__dino_cad_hz,rank__dino_cad_pow,rank__dino_spec_cent,rank__raw_duration_s,rank__raw_speed_mean,rank__raw_speed_p90,rank__raw_speed_cv,rank__raw_acc_mean,rank__raw_jerk_mean,rank__raw_wrist_speed_mean,rank__raw_ankle_speed_mean,rank__raw_wrist_ankle_ratio,rank__raw_hip_speed_mean,rank__raw_hip_path,rank__raw_hip_efficiency,rank__raw_pose_amplitude,rank__raw_low_motion_frac,rank__raw_longest_low_motion_s,rank__raw_cad_hz,rank__raw_cad_peak_frac,z__duration_s,z__sk_v_mean,z__sk_v_p90,z__sk_vmax_mean,z__sk_a_mean,z__sk_jerk_mean,z__sk_vwrist_mean,z__sk_vankle_mean,z__sk_hip_path,z__sk_cad_hz,z__sk_cad_pow,z__sk_spec_cent,z__sk_v_iqr,z__imu_acc_std,z__imu_dacc_mean,z__imu_acc_energy,z__imu_gyr_mean,z__imu_gyr_energy,z__rad_v_mean,z__rad_v_p90,z__dino_v_mean,z__dino_v_p90,z__dino_acc_mean,z__dino_cos_mean,z__dino_v_iqr,z__dino_path,z__dino_straight,z__dino_cad_hz,z__dino_cad_pow,z__dino_spec_cent,z__raw_duration_s,z__raw_speed_mean,z__raw_speed_p90,z__raw_speed_cv,z__raw_acc_mean,z__raw_jerk_mean,z__raw_wrist_speed_mean,z__raw_ankle_speed_mean,z__raw_wrist_ankle_ratio,z__raw_hip_speed_mean,z__raw_hip_path,z__raw_hip_efficiency,z__raw_pose_amplitude,z__raw_low_motion_frac,z__raw_longest_low_motion_s,z__raw_cad_hz,z__raw_cad_peak_frac
training_3148,1,HAU/user16/6-2-1,user16/6/2,1,3,Checking body temperature | Checking the time | Drinking | Eating | Grabbing utensils | Sweeping | Taking medicine | Using a phone | Wiping surface,9,True,Casually,Casually,NEUT,NEUT,True,40.5,40.5,0.10932577586917008,0.22128081858630935,0.7107593545172819,0.9383799312931375,13.973439482030143,0.09088242153253714,0.23853484329323696,0.3810027075994527,0.10029984718059605,4.062143810814139,0.024684779396273355,0.2741164817282537,0.03209876543209877,0.6,0.12345679012345678,0.1466358880121216,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5606250550258074,-0.7364512892729794,-0.7850928058001018,-0.9139271483553648,-0.7845239485418457,-0.8253195518184887,-0.8132796753291583,-0.9482341521940891,-0.9870367878195636,1.4090290234529124,-1.0500601588196756,-1.159293582010743,-0.7242601146859551,-1.1281550126026512,-0.9972025605056849,-1.0631999442813878,-0.8168873884831572,-0.9468887901095706,-0.8535829052208995,0.0,-1.0598218643935493,0.39637813138526506,-0.8244457024009723,0.6476506522335129,0.024895363188650623,0.5196759278649871,0.12935141495292055,-0.00022073440686260547,-0.0040036309316191405,-0.8722316629198753,0.5606250550258074,-0.7895066833848583,-0.6234693345477759,1.4095245139708745,-0.9159846364773242,-0.8742654730492131,-0.8567778845472834,-0.9862203987457111,1.3817949793473088,-0.7129761879628596,-0.9870367878195668,-0.310621944929211,-0.8325453608682054,-0.24515022680825352,1.2247448713511682,-1.2773563656828677,1.2439540203341364
training_3149,1,HAU/user16/6-2-2,user16/6/2,2,3,Checking body temperature | Checking the time | Drinking | Eating | Grabbing utensils | Sweeping | Taking medicine | Using a phone | Wiping surface,9,True,Impatiently,Impatiently,FAST,FAST,True,30.100000001490116,30.100000001490116,0.1671293811815306,0.33626978201705304,0.644341141537266,1.3997866958558878,19.842605921007085,0.12751754734498622,0.3705778980855112,0.3441045665693123,0.1561664569560962,4.700610354611202,0.021923596056434114,0.3361838984124318,0.04318936877076412,0.40000000001980224,0.19933554816288926,0.09179187081674915,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,-1.4047122165727957,1.413801860842714,1.411232794637318,1.3916040802677374,1.411277003906519,1.4072128051840025,1.4086039723881607,1.3827638691137631,1.3706265882724447,-0.5997389978861576,1.3454142864401155,-0.12180084997115462,1.4140737177670115,1.3026231722249937,1.367042579357554,1.3391917061623098,1.4082042885354702,1.3831428145178646,1.403288850423668,0.0,1.340825978188056,0.9774653404657733,-0.5828736078648926,-1.4125913590623234,1.2121074072721485,-1.3988957752389468,1.1549353610971473,1.2248552236765011,1.226741778970113,-0.5279427480102253,-1.4047122165727957,1.4108780376170875,1.411036487366494,-0.8044140677385444,1.39112098530614,1.3998086487481995,1.4027855465436958,1.3709068693502415,-0.9516310247011432,1.4141972773340477,1.3706265882724413,-1.0395260480098583,1.4062985218001869,1.3287782574565268,8.084265918490013e-11,1.164292619750364,-1.2045864818296086
training_3150,1,HAU/user16/6-2-3,user16/6/2,3,3,Checking body temperature | Checking the time | Drinking | Eating | Grabbing utensils | Sweeping | Taking medicine | Using a phone | Wiping surface,9,True,Orderly,Orderly,CARE,CARE,True,42.0,42.0,0.11374265266014182,0.21200611520577653,0.6503202551812709,1.0265468449126727,14.873458168542077,0.0959210524668398,0.272231953546057,0.3523504528584339,0.1006085749438026,4.225560147639708,0.03097599145608581,0.2812909718445152,0.02619047619047619,0.2,0.16666666666666666,0.11789120946670088,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.8440871615469897,-0.6773505715697345,-0.6261399888372162,-0.47767693191237104,-0.6267530553646714,-0.5818932533655119,-0.5953242970590005,-0.4345297169196741,-0.38358980045287444,-0.8092900255667553,-0.29535412762044166,1.2810944319818915,-0.6898136030810564,-0.17446815962234052,-0.3698400188518701,-0.2759917618809211,-0.5913169000523131,-0.4362540244082947,-0.5497059452027685,0.0,-0.28100411379448514,-1.3738434718510166,1.4073193102658443,0.7649407068289438,-1.2370027704608002,0.8792198473739608,-1.2842867760500687,-1.2246344892696392,-1.2227381480384942,1.4001744109300955,0.8440871615469897,-0.6213713542322308,-0.7875671528187163,-0.6051104462323375,-0.4751363488288162,-0.5255431756989863,-0.5460076619964099,-0.38468647060453093,-0.4301639546461585,-0.7012210893711881,-0.3835898004528777,1.3501479929390703,-0.5737531609319796,-1.0836280306482748,-1.22474487143201,0.11306374593250539,-0.03936753850452776
training_3151,1,HAU/user16/7-1-1,user16/7/1,1,3,Massaging oneself | Sitting down,2,True,Gently,Gently,SLOW,SLOW,True,14.900000002235174,14.900000002235174,0.3014998801510877,0.6924334686223488,0.948465494503789,4.513572770835117,77.54258206307188,0.23597614246559234,0.3327229461963779,0.7092271346295685,0.43678505698268727,6.50809735001833,0.03497112493413888,0.3738477118145157,0.06711409395973154,0.10000000001500116,0.8053691273959638,0.08592963706101846,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.310206282407758,1.0044400130033344,0.9631654786115482,0.4983170962184054,1.0510099148447618,0.21996774897869512,1.245121286706615,0.2422468652742479,1.4076937614733531,-1.0645509060910943,-0.9868405942166417,-1.2536010822068446,1.132584609515113,-0.44455617037780526,-0.542548345103366,-0.5262054616720407,-0.29212604655583346,-0.2486463181291422,-1.2651783140998667,0.0,-1.1960534720461127,-1.1818664157362349,1.2634103801763163,1.1533883436007746,-0.5250150654585315,1.2945108819921654,-1.168252681003078,-1.0852819709156807,-1.194826104556467,0.4214631086528642,1.3102062824077583,1.0278173792495964,1.1974807767390645,1.4031506103679026,1.1493597497679302,1.1743685249358453,1.0632872286238415,-0.7225551559809605,1.1810954001177987,1.1733638453102861,1.4076937614733531,-0.6553016102742171,1.338256107100957,1.414213562373095,1.414213562373095,1.1538937243845213,-1.4120236171565919
training_3152,1,HAU/user16/7-1-2,user16/7/1,2,3,Massaging oneself | Sitting down,2,True,Steadily,Steadily,NEUT,NEUT,True,8.699999999254942,8.699999999254938,0.18433455114541372,0.3067241896798853,0.5665532354751635,2.2274283810290756,36.569349084864996,0.11462567556084488,0.33311629887779554,0.3441010710160252,0.259598186856117,2.2585042254548022,0.029955917675984923,0.3225787110433714,0.0,0.0,0.3448275862364272,0.15537360233768677,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.25,0.25,0.0,1.0,-0.19410463453120896,-1.3643830973426028,-1.3783737939044698,-1.3953522724474339,-1.344976506149672,-1.3198229720791606,-1.2032970173153206,-1.3277664379202117,-0.5863789896695772,1.3385313220198283,-0.38385345218810574,0.05991144699649344,-1.299735606395198,-0.9403815204284359,-0.859756759792432,-0.8737045787287473,-1.0522678073747644,-1.0813431531299,0.08532973488475472,0.0,-0.05549607842554808,-0.08166907544356695,-0.08139104485196136,0.13201697996345077,-0.874712492499441,-0.15412140008742717,-0.10608323274186424,-0.24261202007861263,-0.05779144625853073,0.958360673016427,-0.1941046345312094,-1.355153942915637,-1.2502999343860917,-0.8544683183275757,-1.2882827926260738,-1.2695653332267802,-1.3391491573790086,-0.6915450732305198,-1.264164981506928,-1.2703579898748416,-0.5863789896695772,-0.7576762652333923,-0.27314453892487683,-0.7071067811865476,-0.7071067811865476,-1.285040750472278,0.7741438747733859
training_3153,1,HAU/user16/7-1-3,user16/7/1,3,3,Massaging oneself | Sitting down,2,True,Quickly,Quickly,FAST,FAST,True,4.899999998509884,4.899999998509884,0.26705881724083963,0.5120633048546319,0.6182818202218509,3.565934153366926,59.449967149660814,0.1962021745268796,0.3598257156986288,0.5452700166264333,0.3587407494726385,1.757829671881363,0.13629356937236844,0.2973811549088743,0.0,0.0,0.6122448981453705,0.1510451500516246,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.25,0.25,0.5,0.5,-1.1161016478765489,0.3599430843392703,0.415208315292921,0.8970351762290251,0.29396659130491054,1.0998552231004666,-0.0418242693912939,1.0855195726459623,-0.8213147718037759,-0.27398041592873346,1.3706940464047475,1.193689635210348,0.1671509968800853,1.3849376908062407,1.4023051048957986,1.399910040400788,1.3443938539305975,1.3299894712590425,1.1798485792151112,0.0,1.2515495504716638,1.2635354911797998,-1.18201933532436,-1.285405323564202,1.3997275579579724,-1.1403894819047382,1.274335913744942,1.3278939909942928,1.2526175508149988,-1.3798237816692989,-1.1161016478765486,0.32733656366604347,0.052819157647026216,-0.5486822920403275,0.13892304285814353,0.09519680829093538,0.2758619287551683,1.4141002292114673,0.0830695813891298,0.09699414456455696,-0.821314771803776,1.4129778755076088,-1.0651115681760803,-0.7071067811865476,-0.7071067811865476,0.13114702608775625,0.6378797423832047
training_3154,1,HAU/user16/7-2-1,user16/7/2,1,3,Eating | Grabbing utensils | Pouring | Stirring,4,False,Gracefully,Gracefully,NEUT,NEUT,True,19.699999999254942,19.699999999254942,0.07394476207289619,0.13924791175830606,0.8056524150786603,0.6503139850633657,10.355312610943654,0.057762085660256535,0.15336143229227822,0.376640230990622,0.07186856856839823,1.4158108007438988,0.1444003216521343,0.240383613098641,0.0,0.0,0.10152284264343352,0.25271786687415704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.1799473807565661,-1.3740525925085076,-1.254379130560707,-1.3230256009826136,-1.3244785492812705,-1.4018351838597334,-1.2784440410601818,-1.25923568022983,-0.42629040576160054,-1.2259060399921398,-0.4080779468406936,1.409836014011219,-1.2990141091173995,-1.0654533883732213,-1.0989843556465695,-0.9494296714532391,-0.9789961771211647,-0.763632189074635,-1.318303920258016,0.0,-1.4109940097090512,-1.3642601008418018,-1.24258290557694,1.414154021114677,-1.2403862432437,0.8913983836162078,-1.046609542647152,-1.1897518662722457,1.2618670439984232,-1.3514628828224573,1.179947380756566,-1.3492817753508022,-1.3990511745667122,-1.2732663738083632,-1.25572055393109,-1.0555487440983053,-1.4046082386541117,-1.2817687839409866,0.22438047491164143,-1.3118996040187831,-0.42629040576161054,0.7555344863406381,-0.49070467456980543,-1.4016906127281832,-1.414213562373095,-0.8607273431463182,0.4991203541220792
training_3155,1,HAU/user16/7-2-2,user16/7/2,2,3,Eating | Grabbing utensils | Pouring | Stirring,4,False,Steadily,Steadily,NEUT,NEUT,True,16.699999999254942,16.699999999254942,0.1022008293900115,0.2237009850956267,0.8641519223545827,0.8603603865279252,12.210149197090812,0.08512988908696856,0.21495247280114546,0.396040518080862,0.09301205367832978,1.5533012963588073,0.14179147191708374,0.28377892354638795,0.017964071856287425,0.09999999999553856,0.11976047904725921,0.1892591132679062,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.08515084182617662,0.3972253218502906,0.06159275870315458,0.22884382268212042,0.23291721677459265,0.5392278026118273,0.11559464786104941,0.07217355928759307,1.380924020751168,1.2235803906838671,-0.968609435940581,-0.8012082463745153,0.1653358469931874,-0.2726345961067689,-0.22133532527521668,-0.4329951808663151,-0.39434288349638824,-0.6490327837454355,0.21580550376078608,0.0,0.7880919709474048,1.0047688313173355,0.03649166476185054,-0.7183154901650168,0.03190622249963021,0.5051197663878351,-0.3003798460694768,1.2569694858356497,-1.1838970582771573,1.0365098460655382,0.0851508418261766,0.3077907574728311,0.5206629075325858,1.1696383988830852,0.06450034066704682,-0.2873100632238848,0.5598022880098885,0.12338889596513349,1.0970409446838119,0.1985773370188571,1.3809240207511653,0.6575470714039998,1.3940066333054695,0.8634723940286871,0.7071067811392268,-0.5414188815580494,-1.3954917431136495
training_3156,1,HAU/user16/7-2-3,user16/7/2,3,3,Eating | Grabbing utensils | Pouring | Stirring,4,False,Hurriedly,Hurriedly,FAST,FAST,True,13.0,12.999999999999998,0.1147117385614202,0.239438227585178,0.8386244907290663,1.0396208842718608,16.14603128421175,0.08910050729991174,0.2603183225038663,0.34227520406794726,0.10581654958354611,1.3756151445860993,0.08666236218359842,0.23088359728112054,0.015384615384615385,0.1,0.23076923076923078,0.2660235221997995,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,-1.2650982225827414,0.9768272706582171,1.192786371857551,1.0941817783004926,1.0915613325066802,0.8626073812479048,1.162849393199133,1.1870621209422352,-0.9546336149895615,0.0023256493082734813,1.3766873827812738,-0.6086277676366999,1.1336782621242123,1.3380879844799896,1.3203196809217863,1.3824248523195544,1.3733390606175517,1.4126649728200706,1.1024984164972298,0.0,0.6229020387616406,0.3594912695244664,1.2060912408150877,-0.6958385309496601,1.2084800207440687,-1.3965181500040416,1.3469893887166287,-0.06721761956340384,-0.07796998572126583,0.31495303675692266,-1.2650982225827418,1.0414910178779695,0.878388267034127,0.10362797492528272,1.1912202132640426,1.342858807322191,0.8448059506442221,1.1583798879758531,-1.3214214195954581,1.113322266999928,-0.9546336149895606,-1.4130815577446374,-0.9033019587356664,0.5382182186994956,0.7071067812338683,1.4021462247043677,0.8963713889915712
training_3157,1,HAU/user16/7-3-1,user16/7/3,1,3,Checking the time | Reading | Sitting down | Turning a page | Walking,5,True,Peacefully,Carefully,SLOW,CARE,False,17.399999998509884,17.399999998509877,0.16777193954120406,0.3373836913051984,1.3718098188416907,2.065981116554567,33.361996447815855,0.13443805564617914,0.2174572063132197,0.6182276380131106,0.19233959707672862,3.34670898884847,0.10723549447622606,0.4004480073869189,0.13793103448275862,1.3999999998801052,0.1724137931182136,0.25574818317268305,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.49491339729983913,-0.9339637989792475,-0.858237420805941,-1.0387781768837279,-0.9524148077555858,-0.9351000777208378,-0.9280599542237461,-0.9526582825413301,-1.3936248073347106,0.7553743683790007,-0.5519158547719649,0.8152780067186159,-1.20762536414922,-1.0556884898524856,-1.1447140548729964,-0.9375351954840152,-0.968477563447873,-0.8873354442591883,-0.702644131987172,0.0,-0.7826899298683987,-0.6594542637198072,-0.7651499450365418,0.8155525971227404,-0.9738867673938021,0.32909468722591556,-0.4810356668070663,1.201782803027784,0.5900309663628529,-1.3364939354843088,0.4949133972998384,-1.0730935478124801,-0.8530488109635441,-1.1945203939790028,-1.087588119122413,-1.071892311740235,-1.1337002170949375,-1.1260532222485635,-1.3035538006628467,-1.0482057581813409,-1.3936248073347108,1.3412997959684259,-0.3714304142324282,0.32966152955665934,1.286842376733557,-0.5686480498208967,1.0797672654720654
training_3158,1,HAU/user16/7-3-2,user16/7/3,2,3,Checking the time | Reading | Sitting down | Turning a page | Walking,5,True,Carefully,Peacefully,CARE,SLOW,False,18.600000001490116,18.60000000149011,0.25649073254654714,0.3824267943020584,2.2476780749274563,3.673893360148511,61.13393946707586,0.21491438629625687,0.30799315942553646,0.6977894768809866,0.2832396745830893,5.268257947667521,0.07755484418888252,0.37238347747269007,0.1774193548387097,0.7000000000560794,0.16129032256772363,0.2224458561992586,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.8998425416879486,-0.45268310291461555,-0.5443140798533846,-0.31169750417203956,-0.4291541401895029,-0.45124856991348516,-0.46010666918274445,-0.428840261398831,0.48858795196686805,-1.413089121939773,-0.8516686362149654,0.5931063832504383,-0.03354964415560892,-0.2871044401421692,-0.1468246599222439,-0.4481679604743602,-0.40825122204280234,-0.5099972384414714,-0.7115600619199449,0.0,-0.6287272654798771,-0.753711862983059,-0.6474294795147932,0.592801270143247,1.3750078088494002,1.0265750326061105,-0.9111998036258785,0.04470024245310573,0.8180422844342912,0.2678247277126385,0.8998425416879484,-0.26117039290942895,-0.5503229697950734,1.2528826274143503,-0.23906228892032036,-0.2629813464879689,-0.1652993729924477,-0.17792082661858502,0.17684467718470584,-0.2980580032107261,0.48858795196686794,-0.28246676723109015,-0.9960333217753377,1.0261740450137102,-0.13545709211385729,-0.8370499299218219,0.2510506182047359
training_3159,1,HAU/user16/7-3-3,user16/7/3,3,3,Checking the time | Reading | Sitting down | Turning a page | Walking,5,True,Rapidly,Rapidly,FAST,FAST,True,11.799999997019768,11.799999997019768,0.4308237436748695,0.6731204249942636,1.7784142309529576,6.640837353824921,115.99231084565903,0.33660098770829255,0.44949741092325507,0.7488385445159406,0.4824923882750002,5.693410180207062,0.06336373074628616,0.4785796431954518,0.0423728813559322,0.19999999994948758,0.25423728819980396,0.15887780522269074,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3947559389877873,1.3866469018938625,1.4025515006593268,1.3504756810557677,1.3815689479450888,1.3863486476343234,1.3881666234064913,1.3814985439401615,0.9050368553678417,0.6577147535607722,1.4035844909869417,-1.4083843899690542,1.2411750083048305,1.3427929299946548,1.29153871479524,1.3857031559583757,1.3767287854906753,1.3973326827006596,1.4142041939071164,0.0,1.4114171953482775,1.4131661267028635,1.412579424551335,-1.4083538672659321,-0.4011210414555959,-1.3556697198320244,1.392235470432944,-1.2464830454808906,-1.4080732507971467,1.068669207771664,-1.3947559389877875,1.3342639407219095,1.403371780758618,-0.05836223343534753,1.3266504080427328,1.3348736582282048,1.2989995900873852,1.3039740488671492,1.126709123478143,1.3462637613920667,0.9050368553678415,-1.0588330287373342,1.3674637360077646,-1.3558355745703694,-1.1513852846197001,1.40569797974272,-1.3308178836768005
training_3160,0,HAU/user17/1-1-1,user17/1/1,1,3,Brushing teeth | Combing hair | Getting dressed | Wiping hands,4,False,Meticulously,Meticulously,CARE,CARE,True,31.099999997764826,31.099999997764826,0.3325164307259907,0.7186774537715859,1.1426076810196741,4.294289634893504,71.08978677928759,0.2485227223245655,0.6294704620641496,0.39481236516611334,0.29601416221894616,9.206040444347583,0.010141293680770123,0.40709275745869056,0.1639871382636656,1.5999999998850074,0.19292604502994282,0.11770314617777326,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,1.409646660583173,-0.4447155543924516,0.4101927206408757,-0.11274796757996802,-0.3707436685239504,-0.7954562773668439,-0.6700808033297934,0.035781556932326486,1.3057973786299069,-1.4053214800115092,0.6035267646760287,0.5937892033013954,-0.7927842126037038,-1.1991082953704058,-1.2028483181973502,-1.1294344655316362,-1.2039385501376503,-1.377624086872994,-0.6012889487394267,5.0395657403675776e-08,-0.8253773701906869,0.5394060725423521,-0.5856687548687008,0.5990934592729414,-0.8508792491353034,1.3998245912593024,-1.1975903675813924,-1.4010408426659855,-0.8983941889071128,-0.10997324603087898,1.4096466605831734,-0.6153640861620108,-0.572116461884997,0.9884286163257545,-0.41791826208226185,-0.17155893392352212,-0.8429509564878094,-0.08481401604790043,-0.8200319511756128,-0.2976447950805977,1.3057973786299062,-1.3347239990146593,0.16512815460388716,-0.5914659762725213,1.3970013970049693,-1.3620744970762686,0.04330705194388957
training_3161,0,HAU/user17/1-1-2,user17/1/1,2,3,Brushing teeth | Combing hair | Getting dressed | Wiping hands,4,False,Steadily,Rapidly,NEUT,FAST,False,18.800000000745058,18.800000000745065,0.39774537978403574,0.912216977833672,1.0482942518603537,5.035455950785878,80.92057664332758,0.3089482787490153,0.7630523912406483,0.4048847522013672,0.34626340181306753,6.509751954343655,0.023624641979789387,0.427356145657851,0.2074468085106383,1.1000000000435943,0.31914893615756457,0.07735201322608481,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,-0.6064758888910524,1.384971666998451,0.9669985372667522,1.2772203794741186,1.3672820885482515,1.410366762822489,1.413578202465905,1.2064620138848097,-0.182611644551386,0.839787153813218,-1.4093809080389055,-1.4084524213488097,1.4106011055642054,1.2488649145606723,1.2455258145517214,1.301794800632288,1.2445414310321377,0.965604215382368,1.4091744469427945,1.2247448461937598,1.4072057274746175,0.8624545572988715,1.4076186983583163,-1.408967871625483,1.4037051189725254,-0.5256471663602084,1.250203645208875,0.5337468686145224,-0.49667071396548645,-1.1660495819629644,-0.6064758888910514,1.410403803588384,1.4061082590796996,-1.3701461849782286,1.3790053885299554,1.3014791211293792,1.4048753276018418,1.264947370143486,-0.5878120152444475,1.3461342541470358,-0.18261164455138607,1.0721877457744566,1.1338032682881263,1.4082193921808213,-0.5080005080180067,1.0105289757648168,-1.2458240101933815
