fold,user,truth,clock,gbm,clock_margin,gap,lrat,adj_truth,adj_clock,adj_gbm
1,user16,"(0, 2)","(0, 2)","(0, 2)",0.4187581658432925,155.20000000298023,0.5711322299969818,False,False,False
1,user16,"(1, 2)","(0, 1)","(1, 2)",0.21786973473080096,77.70000000298023,0.44952509790219486,True,True,True
1,user16,"(0, 1)","(0, 1)","(0, 1)",0.057551535380056085,147.20000000298023,0.4677517383150324,True,True,True
1,user16,"(0, 2)","(0, 2)","(0, 2)",2.2297181974870472,321.6000000014901,0.8900675367750526,False,False,False
1,user16,"(1, 2)","(0, 2)","(0, 2)",0.15487737998833173,174.39999999850988,0.4223157984600201,True,False,False
1,user16,"(0, 1)","(0, 2)","(0, 2)",1.8110129167380093,257.6000000014901,0.7742288493659008,True,False,False
1,user16,"(0, 2)","(0, 2)","(0, 2)",2.3584950765736643,384.1000000014901,0.5729440918641902,False,False,False
1,user16,"(1, 2)","(1, 2)","(1, 2)",0.23489825277481424,126.5,-0.20128475750171065,True,True,True
1,user16,"(0, 1)","(0, 1)","(0, 1)",0.6055473400843157,139.89999999850988,0.295926142226863,True,True,True
1,user16,"(0, 2)","(0, 2)","(0, 1)",0.6273199169971588,363.69999999925494,-0.036279674080648784,False,False,True
1,user16,"(1, 2)","(1, 2)","(0, 2)",0.8812838617647778,223.80000000074506,-0.33220581630751184,True,True,False
1,user16,"(0, 1)","(0, 1)","(0, 1)",0.2576526294665843,105.40000000223517,0.5332984796180493,True,True,True
1,user16,"(0, 2)","(0, 2)","(0, 2)",1.1973455327862288,198.10000000149012,1.0986122886681098,False,False,False
1,user16,"(1, 2)","(0, 1)","(1, 2)",0.12147598622841571,92.69999999925494,0.5653138090500605,True,True,True
1,user16,"(0, 1)","(0, 1)","(1, 2)",0.39210298873579097,85.80000000074506,0.16430305129127634,True,True,True
1,user16,"(0, 2)","(0, 2)","(0, 2)",0.798293697763057,231.90000000223517,0.41306970749338373,False,False,False
1,user16,"(1, 2)","(0, 1)","(0, 1)",0.6102854310762047,146.10000000149012,0.2487666562021073,True,True,True
1,user16,"(0, 1)","(1, 2)","(0, 1)",0.11900276742676796,72.89999999850988,-0.06632264293107261,True,True,True
1,user16,"(0, 2)","(0, 1)","(0, 2)",0.2643031080524415,151.5,0.38566248081198473,False,True,False
1,user16,"(1, 2)","(0, 1)","(1, 2)",0.22361142598227324,78.60000000149012,0.4519851237430572,True,True,True
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.16638073489891836,76.69999999925494,0.04831857727080773,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",0.9219637196855952,161.30000000074506,0.8567766043417474,False,False,False
1,user21,"(1, 2)","(1, 2)","(1, 2)",0.4468072066546116,84.60000000149012,0.8084580270709397,True,True,True
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.28954102601472975,87.30000000074506,0.06453852113757116,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 1)",5.498132467855072,92356.5,-0.012422519998557209,False,False,True
1,user21,"(1, 2)","(0, 2)","(0, 1)",5.232942322506808,92269.19999999925,-0.07696104113612832,True,False,True
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.3647644112995403,102.19999999925494,0.055843736216092864,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",1.3724231014115258,204.60000000149012,0.7694694481195788,False,False,False
1,user21,"(1, 2)","(1, 2)","(0, 1)",0.07180703002192301,102.40000000223517,0.713625711903486,True,True,True
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.4779659851094241,96.19999999925494,0.3364722366212129,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",3.0023870105655766,537.2999999970198,0.6439569363691735,False,False,False
1,user21,"(1, 2)","(0, 2)","(0, 2)",2.0895111725796376,441.0999999977648,0.3074846997479607,True,False,False
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.1379273458454373,65.09999999776483,0.37668614355812097,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",0.6212847325872406,139.5,0.8091070616548137,False,False,False
1,user21,"(1, 2)","(0, 1)","(1, 2)",0.20485476564843075,74.40000000223517,0.4324209180966926,True,True,True
1,user21,"(0, 1)","(0, 2)","(0, 2)",1.678109679594682,359.9000000022352,0.3090048419206021,True,False,False
1,user21,"(0, 2)","(0, 2)","(0, 2)",2.852306796576337,469.1000000014901,0.7406723224227906,False,False,False
1,user21,"(1, 2)","(0, 1)","(1, 2)",0.44568812594308027,109.19999999925494,0.43166748050218845,True,True,True
1,user21,"(0, 1)","(0, 2)","(0, 2)",0.1479025778111298,185.0,0.3780661339200499,True,False,False
1,user21,"(0, 2)","(0, 2)","(0, 2)",1.933965123297856,272.9000000022352,0.8534898306351247,False,False,False
1,user21,"(1, 2)","(0, 1)","(1, 2)",0.26865065953797174,87.90000000223517,0.4754236967150748,True,True,True
1,user21,"(0, 1)","(1, 2)","(0, 1)",0.6439905735275591,67.30000000074506,0.7346469114666981,True,True,True
1,user21,"(0, 2)","(0, 2)","(1, 2)",0.3190001007050203,121.80000000074506,0.7517413448259981,False,False,True
1,user21,"(1, 2)","(1, 2)","(0, 1)",0.2512018513103439,54.5,0.01709443335930004,True,True,True
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.12709975811374363,68.09999999776483,0.09531017980432493,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",1.7703992429683244,260.8999999985099,0.6706743247078867,False,False,False
1,user21,"(1, 2)","(0, 2)","(0, 2)",0.9146905289892018,192.80000000074506,0.5753641449035618,True,False,False
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.5859672823607682,128.5,0.19975661861605612,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",1.4451340506312134,297.19999999925494,0.4116570783560855,False,False,False
1,user21,"(1, 2)","(0, 1)","(0, 2)",0.5268581674229299,168.69999999925494,0.2119004597400294,True,True,False
1,user21,"(0, 1)","(1, 2)","(0, 1)",0.5225693084392378,76.59999999776483,-0.21007146974685703,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",0.8707743582323705,163.89999999850988,0.6675047499466077,False,False,False
1,user21,"(1, 2)","(1, 2)","(1, 2)",0.37238096924283726,87.30000000074506,0.8775762196934647,True,True,True
1,user21,"(0, 1)","(0, 1)","(0, 1)",0.44674371286058256,89.20000000298023,0.30804299510069594,True,True,True
1,user21,"(0, 2)","(0, 2)","(0, 2)",0.9247583575987923,162.40000000223517,0.9279867716373463,False,False,False
1,user21,"(1, 2)","(1, 2)","(1, 2)",0.19416347060042938,73.19999999925494,0.6199437765366503,True,True,True
1,user21,"(0, 1)","(0, 1)","(1, 2)",0.3530424844090083,85.59999999776483,0.40055109330573535,True,True,True
1,user21,"(0, 2)","(1, 2)","(1, 2)",0.2978264829231172,160.30000000074506,-0.22018350968573286,False,True,True
1,user21,"(1, 2)","(1, 2)","(1, 2)",2.7038152165434437,74.70000000298023,-0.6207346029914682,True,True,True
1,user21,"(0, 1)","(0, 1)","(1, 2)",0.5023533964263204,97.79999999701977,0.22314355131420976,True,True,True
1,user21,"(0, 2)","(0, 1)","(0, 2)",0.28562515001231137,173.89999999850988,-0.018018505502678365,False,True,False
1,user21,"(1, 2)","(1, 2)","(1, 2)",0.6457870440994016,76.10000000149012,-0.2411620568168881,True,True,True
1,user24,"(0, 1)","(1, 2)","(0, 1)",0.030718945079506788,54.5,0.3184537311185346,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 1)",0.18275822613352322,114.69999999925494,0.9842019374903656,False,False,True
1,user24,"(1, 2)","(1, 2)","(1, 2)",0.5299864767056524,60.19999999925494,0.665748206371831,True,True,True
1,user24,"(0, 1)","(0, 2)","(0, 2)",0.49039070971135357,130.89999999850988,0.8115242168277949,True,False,False
1,user24,"(0, 2)","(0, 2)","(0, 2)",1.748021378943057,246.89999999850988,0.8664831011085523,False,False,False
1,user24,"(1, 2)","(0, 1)","(0, 1)",0.4112254706640758,116.0,0.05495888428075741,True,True,True
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.041715241592961694,159.20000000298023,-0.1191208284980434,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",1.4238279894998538,243.90000000223517,0.5581108967560025,False,False,False
1,user24,"(1, 2)","(1, 2)","(0, 1)",0.24911407027754917,84.69999999925494,0.6772317252540457,True,True,True
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.3238693308257743,100.89999999850988,0.03509131981127019,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",1.1016423964809512,183.69999999925494,0.6726686492164047,False,False,False
1,user24,"(1, 2)","(1, 2)","(0, 1)",0.14374671222321245,82.80000000074506,0.6375773294051346,True,True,True
1,user24,"(0, 1)","(0, 2)","(0, 2)",1.208253677741566,190.19999999925494,0.725512465061977,True,False,False
1,user24,"(0, 2)","(0, 2)","(0, 2)",1.9942629199025608,422.69999999925494,0.2983545323425527,False,False,False
1,user24,"(1, 2)","(1, 2)","(1, 2)",1.3767849810430763,232.5,-0.4271579327194242,True,True,True
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.12532999526068078,113.40000000223517,0.5894074107998523,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",3.0605645045882577,528.9000000022352,0.9555114450274363,False,False,False
1,user24,"(1, 2)","(0, 2)","(0, 2)",2.127272809203373,415.5,0.3661040342275841,True,False,False
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.509338870904353,104.69999999925494,0.3516307970520543,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",1.0502384968312461,172.5,0.9096754927554359,False,False,False
1,user24,"(1, 2)","(1, 2)","(1, 2)",0.10961120343620934,67.80000000074506,0.5580446957033814,True,True,True
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.45026550367624874,94.60000000149012,0.36350090900913223,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",0.5561023046724577,164.0,0.5764229062518039,False,False,False
1,user24,"(1, 2)","(0, 1)","(1, 2)",0.24413452043862516,69.39999999850988,0.21292199724267172,True,True,True
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.3911866338870572,81.5,0.24767673783808167,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",2.021439190037318,342.5,0.4823241136337761,False,False,False
1,user24,"(1, 2)","(0, 2)","(0, 2)",0.5812577835769951,261.0,0.2346473757956944,True,False,False
1,user24,"(0, 1)","(0, 1)","(1, 2)",0.13055432019430757,61.69999999925494,0.2691286645560331,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 1)",0.2752954621804664,120.90000000223517,0.7044467358138787,False,False,True
1,user24,"(1, 2)","(1, 2)","(0, 1)",0.033309660390219764,59.20000000298023,0.4353180712578455,True,True,True
1,user24,"(0, 1)","(0, 1)","(0, 1)",0.38504952571680073,84.10000000149012,0.17402275397925956,True,True,True
1,user24,"(0, 2)","(0, 1)","(0, 2)",0.42149345530882787,147.0,0.35469278273474114,False,True,False
1,user24,"(1, 2)","(0, 1)","(0, 1)",0.12640893404616205,62.899999998509884,0.1806700287554816,True,True,True
1,user24,"(0, 1)","(1, 2)","(0, 1)",0.007534889510771525,61.80000000074506,0.4519851237430572,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",0.514112879072954,132.10000000149012,0.8472978603872037,False,False,False
1,user24,"(1, 2)","(0, 1)","(0, 1)",0.1968578038513129,70.30000000074506,0.3953127366441464,True,True,True
1,user24,"(0, 1)","(0, 1)","(1, 2)",0.2624636852883082,71.69999999925494,0.18698356989976597,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",0.3742790307684132,156.10000000149012,0.5557473111575023,False,False,False
1,user24,"(1, 2)","(0, 1)","(1, 2)",0.3734032247256298,84.40000000223517,0.3687637412577365,True,True,True
1,user24,"(0, 1)","(1, 2)","(1, 2)",0.5409480081355457,80.89999999850988,0.8436281314982412,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 1)",0.2112905852513156,140.89999999850988,0.5688494638823681,False,False,True
1,user24,"(1, 2)","(1, 2)","(1, 2)",1.0196012086731265,60.0,-0.27477866761587305,True,True,True
1,user24,"(0, 1)","(1, 2)","(0, 1)",0.09696439745799157,95.60000000149012,0.6528732814220054,True,True,True
1,user24,"(0, 2)","(0, 2)","(0, 2)",0.5898580125507493,186.60000000149012,0.50626980723013,False,False,False
1,user24,"(1, 2)","(1, 2)","(1, 2)",0.1806712058083153,91.0,-0.1466034741918754,True,True,True
2,user18,"(0, 1)","(0, 1)","(1, 2)",0.10246365265871393,80.39999999850988,0.39624845300324035,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",0.26332560974542496,161.59999999776483,0.4528673470027483,False,False,False
2,user18,"(1, 2)","(0, 1)","(0, 1)",0.29064316630714115,81.19999999925494,0.056618893999507904,True,True,True
2,user18,"(0, 1)","(0, 1)","(1, 2)",0.3730776107478194,119.59999999776483,0.27329333499968134,True,True,True
2,user18,"(0, 2)","(0, 1)","(0, 1)",0.4943116170272067,219.69999999925494,0.11812276727167753,False,True,True
2,user18,"(1, 2)","(0, 1)","(1, 2)",0.06526902218898456,100.10000000149012,-0.15517056772800378,True,True,True
2,user18,"(0, 1)","(0, 1)","(0, 1)",0.14227618089869687,319.6000000014901,0.11195890737039468,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",1.3704903892387958,421.4000000022352,0.4731237565819792,False,False,False
2,user18,"(1, 2)","(0, 1)","(1, 2)",0.23101645898675394,101.80000000074506,0.3611648492115845,True,True,True
2,user18,"(0, 1)","(0, 1)","(0, 1)",0.34282589042420675,87.59999999776483,0.125163142954006,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",1.4176870680281497,405.0,0.4914075379088891,False,False,False
2,user18,"(1, 2)","(0, 2)","(0, 2)",0.6940383302171644,317.4000000022352,0.3662443949548831,True,False,False
2,user18,"(0, 1)","(1, 2)","(1, 2)",0.17107105580630244,88.90000000223517,0.5353401895295765,True,True,True
2,user18,"(0, 2)","(0, 1)","(0, 1)",0.18723484967629933,162.19999999925494,0.33732730294094626,False,True,True
2,user18,"(1, 2)","(1, 2)","(1, 2)",0.13240456753630103,73.29999999701977,-0.19801288658863017,True,True,True
2,user18,"(0, 1)","(0, 1)","(0, 2)",0.004505685024879691,129.19999999925494,0.4648885285789651,True,True,False
2,user18,"(0, 2)","(0, 1)","(0, 1)",0.19263170996466783,203.19999999925494,0.2540654616527959,False,True,True
2,user18,"(1, 2)","(1, 2)","(1, 2)",0.1601604092590514,74.0,-0.2108230669261692,True,True,True
2,user18,"(0, 1)","(0, 1)","(1, 2)",0.15210813197891082,111.20000000298023,0.4212134650763035,True,True,True
2,user18,"(0, 2)","(0, 1)","(0, 2)",0.4038287767195756,187.20000000298023,-0.010362787035546547,False,True,False
2,user18,"(1, 2)","(1, 2)","(1, 2)",0.8688006180635099,76.0,-0.4315762521118501,True,True,True
2,user18,"(0, 1)","(0, 2)","(0, 2)",0.5917183122869342,285.0999999977648,0.3669988272803683,True,False,False
2,user18,"(0, 2)","(0, 2)","(0, 1)",0.02858811563038699,446.5999999977648,0.07109592168373026,False,False,True
2,user18,"(1, 2)","(1, 2)","(1, 2)",0.2061781433691019,161.5,-0.2959029055966381,True,True,True
2,user18,"(0, 1)","(0, 1)","(0, 2)",0.01812945224799878,169.80000000074506,0.36593426935152906,True,True,False
2,user18,"(0, 2)","(0, 2)","(0, 1)",0.6095735400726565,328.30000000074506,0.3353975454914475,False,False,True
2,user18,"(1, 2)","(0, 1)","(1, 2)",0.36445756867392387,158.5,-0.03053672386008165,True,True,True
2,user18,"(0, 1)","(0, 1)","(0, 1)",0.3825692607638451,108.39999999850988,0.06795066190850775,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",1.1273692476766115,188.0,0.761097842468453,False,False,False
2,user18,"(1, 2)","(1, 2)","(1, 2)",0.4457843588582623,79.60000000149012,0.6931471805599453,True,True,True
2,user18,"(0, 1)","(0, 1)","(1, 2)",0.2594852693929903,80.69999999925494,0.27731928541623435,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",0.1800273850054812,300.5,0.23690974707835774,False,False,False
2,user18,"(1, 2)","(0, 1)","(1, 2)",0.37429541390047805,219.80000000074506,-0.040409538337876666,True,True,True
2,user18,"(0, 1)","(0, 2)","(1, 2)",0.02826873695496601,103.5,0.6554904611219402,True,False,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",0.44334561507317116,218.69999999925494,0.40321031572107535,False,False,False
2,user18,"(1, 2)","(1, 2)","(1, 2)",0.1364711025940578,115.19999999925494,-0.2522801454008651,True,True,True
2,user18,"(0, 1)","(0, 1)","(0, 1)",0.33000914951199034,125.19999999925494,0.3236515481921514,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",1.3106357717072636,244.69999999925494,0.6584267118562075,False,False,False
2,user18,"(1, 2)","(0, 1)","(1, 2)",0.30635456307358466,119.5,0.334775163664056,True,True,True
2,user18,"(0, 1)","(0, 1)","(1, 2)",0.19269175466401056,88.70000000298023,0.36000273403140703,True,True,True
2,user18,"(0, 2)","(0, 2)","(0, 2)",0.124727957879327,183.5,0.3768098523477882,False,False,False
2,user18,"(1, 2)","(0, 1)","(1, 2)",0.30898572516846956,94.79999999701977,0.01680711831638119,True,True,True
2,user20,"(0, 1)","(0, 2)","(0, 2)",1.0353568612565334,241.29999999701977,0.5172565140962812,True,False,False
2,user20,"(0, 2)","(0, 2)","(0, 1)",0.833798080757636,951.0,0.2135741002980591,False,False,True
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.4189527062954742,709.7000000029802,-0.30368241379822203,True,True,True
2,user20,"(0, 1)","(0, 2)","(0, 1)",0.2573141946968628,110.10000000149012,0.7401721192048081,True,False,True
2,user20,"(0, 2)","(0, 2)","(0, 1)",0.9698901045904385,332.6000000014901,0.42509107256491274,False,False,True
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.2461837803175575,222.5,-0.3150810466398954,True,True,True
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.31190725753062587,240.40000000223517,0.15474082442980927,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 2)",1.7757557405541011,359.6000000014901,0.7458387506355844,False,False,False
2,user20,"(1, 2)","(0, 2)","(1, 2)",0.18458196412927919,119.19999999925494,0.5910979262057751,True,False,True
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.26242734482899843,77.10000000149012,0.04196419909903221,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 2)",0.8837803969896755,185.10000000149012,0.6015799870344548,False,False,False
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.046771511805437926,108.0,0.5596157879354227,True,True,True
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.44708648539520934,203.09999999776483,0.03019097227914573,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 2)",1.4413237585197534,360.5999999977648,0.5258071773816076,False,False,False
2,user20,"(1, 2)","(0, 2)","(0, 2)",0.410492899019561,157.5,0.49561620510246196,True,False,False
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.3381923215548761,86.59999999776483,0.1197079640659679,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 2)",1.3537625792934722,235.89999999850988,0.719122666963206,False,False,False
2,user20,"(1, 2)","(0, 2)","(0, 2)",0.5697364210153089,149.30000000074506,0.5994147028972382,True,False,False
2,user20,"(0, 1)","(1, 2)","(1, 2)",0.1542892495631346,93.89999999850988,0.535276719630155,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 1)",0.015952339651975178,163.30000000074506,0.38822330167365837,False,False,True
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.04015445680971175,69.40000000223517,-0.14705341795649662,True,True,True
2,user20,"(0, 1)","(0, 2)","(0, 2)",0.24867831208342228,160.30000000074506,0.4519851237430572,True,False,False
2,user20,"(0, 2)","(0, 1)","(0, 2)",0.4470954554099025,263.0,0.030771658666753687,False,True,False
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.7327823354936469,102.69999999925494,-0.42121346507630353,True,True,True
2,user20,"(0, 1)","(0, 1)","(1, 2)",0.14806759884621878,136.30000000074506,-0.14842000511827333,True,True,True
2,user20,"(0, 2)","(1, 2)","(0, 1)",0.2529658383413773,229.0,-0.3172408746933253,False,True,True
2,user20,"(1, 2)","(0, 1)","(0, 1)",0.013938309423648265,92.69999999925494,-0.1688208695750521,True,True,True
2,user20,"(0, 1)","(1, 2)","(1, 2)",0.27146040889279566,66.90000000223517,0.5346768395881706,True,True,True
2,user20,"(0, 2)","(0, 1)","(1, 2)",0.4564219686297699,144.30000000074506,0.18840060287033678,False,True,True
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.5445156644783749,77.39999999850988,-0.3462762367178338,True,True,True
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.15346916131016397,70.10000000149012,0.3279068737622899,True,True,True
2,user20,"(0, 2)","(0, 1)","(0, 1)",0.4577703373668006,140.69999999925494,0.13815033848081718,False,True,True
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.12717048731686764,70.59999999776483,-0.18975653528147268,True,True,True
2,user20,"(0, 1)","(1, 2)","(1, 2)",0.3752051237053381,85.5,0.6380874033769178,True,True,True
2,user20,"(0, 2)","(0, 1)","(0, 1)",0.4518847725534937,144.0,0.2013697517646492,False,True,True
2,user20,"(1, 2)","(1, 2)","(1, 2)",0.996135803293666,58.5,-0.4367176516122688,True,True,True
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.38039038498545696,106.5,0.0721032939013439,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 2)",0.7836309188543242,192.60000000149012,0.5205344378929515,False,False,False
2,user20,"(1, 2)","(0, 1)","(1, 2)",0.026066066424289103,86.10000000149012,0.4484311439916077,True,True,True
2,user20,"(0, 1)","(0, 1)","(0, 1)",0.21464554620449805,84.30000000074506,-0.03610500464211632,True,True,True
2,user20,"(0, 2)","(0, 2)","(0, 2)",0.8199614712585664,250.0,0.45830758948254424,False,False,False
2,user20,"(1, 2)","(0, 2)","(0, 2)",0.47404819319827796,165.69999999925494,0.49441259412466054,True,False,False
2,user7,"(0, 1)","(0, 1)","(0, 1)",0.27066177596020224,126.39999999850988,0.3682515117677301,True,True,True
2,user7,"(0, 2)","(0, 1)","(0, 1)",0.37312956017142507,203.2999999988824,0.19856653897828755,False,True,True
2,user7,"(1, 2)","(1, 2)","(1, 2)",0.049544183766447314,76.90000000037253,-0.16968497278944247,True,True,True
2,user7,"(0, 1)","(0, 2)","(0, 1)",0.34754858230780084,130.40000000037253,0.5966362801791015,True,False,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.016968420876954937,230.69999999925494,0.2716584229836237,False,False,False
2,user7,"(1, 2)","(1, 2)","(1, 2)",0.391289442805861,100.29999999888241,-0.3249778571954778,True,True,True
2,user7,"(0, 1)","(0, 1)","(0, 1)",0.3225117204501915,87.80000000074506,0.06684001812585044,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.5762595976094548,208.69999999925494,0.44952509790219486,False,False,False
2,user7,"(1, 2)","(0, 1)","(0, 1)",0.2388083954842577,120.89999999850988,0.3826850797763445,True,True,True
2,user7,"(0, 1)","(0, 1)","(0, 2)",0.35756145691367414,202.90000000037253,0.20424691742292023,True,True,False
2,user7,"(0, 2)","(0, 2)","(0, 2)",1.3751247299162448,355.40000000037253,0.5068176023684519,False,False,False
2,user7,"(1, 2)","(0, 1)","(1, 2)",0.38718493212566596,152.5,0.3025706849455315,True,True,True
2,user7,"(0, 1)","(0, 1)","(0, 1)",0.3518220600910966,94.80000000074506,0.21772348384487053,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.9175164633326134,182.69999999925494,0.6340582641899388,False,False,False
2,user7,"(1, 2)","(0, 1)","(1, 2)",0.09599471003695337,87.89999999850988,0.41633478034506827,True,True,True
2,user7,"(0, 1)","(0, 1)","(0, 1)",0.2984816202266929,78.10000000149012,0.1013524942602875,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.6810579555438059,139.40000000037253,0.7552789616669515,False,False,False
2,user7,"(1, 2)","(1, 2)","(1, 2)",0.6773906931805641,61.29999999888241,0.653926467406664,True,True,True
2,user7,"(0, 1)","(0, 1)","(0, 1)",0.3633134415781113,135.5,0.307722823335227,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",1.298476087278935,288.2000000011176,0.5492530008998762,False,False,False
2,user7,"(1, 2)","(0, 1)","(1, 2)",0.43988483202117823,152.7000000011176,0.241530177564649,True,True,True
2,user7,"(0, 1)","(0, 1)","(0, 1)",0.20763603994581192,93.40000000037253,-0.06453852113757118,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.45543224114154524,181.2000000011176,0.46262352194811296,False,False,False
2,user7,"(1, 2)","(1, 2)","(1, 2)",0.15324748131526067,87.80000000074506,0.5271620430856842,True,True,True
2,user7,"(0, 1)","(0, 1)","(1, 2)",0.15688441821084576,57.40000000037253,0.06453852113757116,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.5920157414823053,126.09999999962747,0.8266785731844679,False,False,False
2,user7,"(1, 2)","(1, 2)","(1, 2)",0.6826627989348701,68.69999999925494,0.7621400520468967,True,True,True
2,user7,"(0, 1)","(0, 1)","(1, 2)",0.2404645819200577,83.80000000074506,0.30888428010238395,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.7800105363457795,157.30000000074506,0.686178511243852,False,False,False
2,user7,"(1, 2)","(0, 1)","(1, 2)",0.10151682034451293,73.5,0.377294231141468,True,True,True
2,user7,"(0, 1)","(1, 2)","(1, 2)",0.38103988046584225,92.89999999850988,-0.3150810466398954,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.7758103202180926,269.7999999988824,0.42793796396022304,False,False,False
2,user7,"(1, 2)","(0, 2)","(0, 2)",1.0231711542829558,176.90000000037253,0.7430190106001182,True,False,False
2,user7,"(0, 1)","(0, 1)","(1, 2)",0.31412866532421435,83.5,0.2135741002980591,True,True,True
2,user7,"(0, 2)","(0, 2)","(1, 2)",0.24733585626905885,174.10000000149012,0.4248831939652659,False,False,True
2,user7,"(1, 2)","(0, 1)","(1, 2)",0.34123713576090275,90.60000000149012,0.21130909366720696,True,True,True
2,user7,"(0, 1)","(0, 1)","(1, 2)",0.34373891121751377,90.40000000037253,0.20359895524123955,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",1.0227531980106652,226.69999999925494,0.5352441511141365,False,False,False
2,user7,"(1, 2)","(0, 1)","(1, 2)",0.33584284720496693,136.2999999988824,0.3316451958728971,True,True,True
2,user7,"(0, 1)","(0, 1)","(1, 2)",0.038800464516106636,72.80000000074506,0.4118549062069354,True,True,True
2,user7,"(0, 2)","(0, 2)","(0, 2)",0.688151882298452,128.7000000011176,0.8973627219886362,False,False,False
2,user7,"(1, 2)","(1, 2)","(1, 2)",0.22622984776105248,55.90000000037253,0.4855078157817008,True,True,True
2,user8,"(0, 1)","(0, 1)","(0, 1)",0.2532300348202132,70.70000000111759,0.2155196262035504,True,True,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.40539650710320696,166.0,0.26747936513426146,False,True,True
2,user8,"(1, 2)","(0, 1)","(1, 2)",0.3382186116732897,95.29999999888241,0.05195973893071096,True,True,True
2,user8,"(0, 1)","(1, 2)","(0, 1)",0.33959836212916394,84.59999999962747,0.5884986620842088,True,True,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.2518266500988129,163.7999999988824,-0.10784852120640745,False,True,True
2,user8,"(1, 2)","(1, 2)","(1, 2)",2.1616453790124406,79.19999999925494,-0.6963471832906162,True,True,True
